sale_id;date;manager;shop;product;brand;count;price;discount;sum
548;29.08.2019;Robert;Cristal;MSI Modern 14;MSI ;3;600;0;1800
548;12.09.2019;Andrey;Jam;Asus X407MA-BV;Asus ;4;850;0;3400
548;23.06.2019;Robert;Jam;MSI GF75 Thin;MSI ;2;600;0;1200
548;13.05.2019;John;Cristal;HP Pavilion Gaming 15;HP ;4;550;0;2200
548;15.05.2019;Robert;Jam;Apple MacBook Pro;Apple ;3;1700;0;5100
548;09.04.2019;Andrey;Jam;Lenovo IdeaPad L340;Lenovo ;4;380;0;1520
548;24.02.2019;Anna;Jam;Acer Swift 3;Acer ;5;500;0;2500
548;19.04.2019;Olga;Jam;HP 250 G7;HP ;2;520;0;1040
548;14.04.2019;Robert;Cristal;Asus X543MA;Asus ;4;880;26,4;3414,4
548;10.07.2019;John;Cristal;MSI GF75 Thin;MSI ;3;600;0;1800
548;13.07.2019;John;Jam;Dell Vostro 15;Dell ;1;725;21,75;703,25
548;02.01.2019;Anna;Jam;HP 250 G7;HP ;5;520;52;2340
548;10.08.2019;Anna;Star market;Asus X543MA;Asus ;4;880;0;3520
548;23.04.2019;John;Cristal;Asus X407MA-BV;Asus ;2;850;34;1632
548;02.12.2019;Linda;Star market;Acer Swift 3;Acer ;2;500;25;950
548;27.08.2019;Anna;Cristal;Acer Swift 3;Acer ;1;500;0;500
548;06.02.2019;Olga;Cristal;MSI Modern 14;MSI ;3;600;0;1800
548;15.03.2019;Robert;Star market;Lenovo Y740;Lenovo ;1;500;0;500
548;20.11.2019;Linda;Star market;HP 250 G7;HP ;1;520;0;520
548;02.12.2019;Linda;Star market;Lenovo IdeaPad L340;Lenovo ;1;380;0;380
548;22.05.2019;Anna;Cristal;Lenovo IdeaPad L340;Lenovo ;1;380;0;380
548;02.03.2019;Paul;Star market;Lenovo IdeaPad L340;Lenovo ;4;380;0;1520
548;19.06.2019;John;Cristal;Asus X543MA;Asus ;4;880;0;3520
548;21.05.2019;Linda;Star market;Apple MacBook Pro;Apple ;4;1700;17;6732
548;29.07.2019;Olga;Jam;Prestigio SmartBook 141;Prestigio ;1;475;0;475
548;18.06.2019;Paul;Cristal;Dell Inspiron;Dell ;3;700;0;2100
548;02.04.2019;Olga;Star market;Lenovo IdeaPad S145;Lenovo ;4;400;0;1600
548;22.06.2019;John;Star market;MSI Modern 14;MSI ;2;600;0;1200
548;17.12.2019;Paul;Jam;Dell Vostro 15;Dell ;5;725;0;3625
548;28.01.2019;Anna;Jam;Acer Swift 3;Acer ;3;500;0;1500
548;20.05.2019;Paul;Star market;Prestigio SmartBook 141;Prestigio ;4;475;0;1900
548;23.01.2019;Anna;Star market;Asus X543MA;Asus ;5;880;0;4400
548;06.02.2019;Andrey;Jam;Prestigio SmartBook 141;Prestigio ;4;475;0;1900
548;24.05.2019;Andrey;Cristal;Acer Aspire 5;Acer ;3;550;0;1650
548;23.11.2019;Robert;Star market;Lenovo IdeaPad S145;Lenovo ;2;400;0;800
548;12.11.2019;John;Cristal;Apple MacBook Pro;Apple ;1;1700;0;1700
548;16.04.2019;Andrey;Cristal;Dell Inspiron;Dell ;2;700;0;1400
548;20.02.2019;John;Cristal;Dell Inspiron;Dell ;5;700;21;3395
548;23.04.2019;Anna;Jam;Apple MacBook Pro;Apple ;3;1700;0;5100
548;19.10.2019;John;Cristal;Dell Vostro 15;Dell ;5;725;0;3625
548;24.02.2019;Robert;Jam;Dell Vostro 15;Dell ;4;725;0;2900
548;22.02.2019;Andrey;Cristal;MSI GF75 Thin;MSI ;1;600;30;570
548;03.12.2019;Olga;Cristal;HP Pavilion Gaming 15;HP ;2;550;0;1100
548;19.08.2019;Olga;Star market;Lenovo Y740;Lenovo ;3;500;0;1500
548;18.10.2019;Robert;Cristal;Prestigio SmartBook 141;Prestigio ;1;475;0;475
548;20.01.2019;Olga;Cristal;Prestigio SmartBook 141;Prestigio ;2;475;0;950
548;26.08.2019;Paul;Cristal;Dell Vostro 15;Dell ;4;725;21,75;2813
548;02.02.2019;Linda;Cristal;Lenovo IdeaPad S145;Lenovo ;1;400;0;400
548;01.03.2019;John;Jam;Prestigio SmartBook 141;Prestigio ;3;475;0;1425
548;24.10.2019;Andrey;Jam;Asus X407MA-BV;Asus ;4;850;0;3400
548;23.11.2019;Robert;Jam;Asus X407MA-BV;Asus ;3;850;0;2550
548;19.09.2019;Robert;Star market;Asus X543MA;Asus ;1;880;0;880
548;13.06.2019;John;Cristal;Lenovo Y740;Lenovo ;4;500;0;2000
548;31.12.2019;Linda;Cristal;Acer Swift 3;Acer ;5;500;0;2500
548;20.03.2019;Andrey;Star market;MSI GF75 Thin;MSI ;5;600;30;2850
548;23.06.2019;Linda;Jam;Apple MacBook Pro;Apple ;1;1700;0;1700
548;17.10.2019;Paul;Jam;Acer Swift 3;Acer ;2;500;0;1000
548;23.08.2019;Robert;Cristal;Dell Inspiron;Dell ;4;700;0;2800
548;05.11.2019;Linda;Cristal;Acer Aspire 5;Acer ;1;550;0;550
548;06.09.2019;Olga;Star market;Acer Aspire 5;Acer ;1;550;0;550
548;23.06.2019;Paul;Jam;MSI GF75 Thin;MSI ;5;600;0;3000
548;04.01.2019;Anna;Star market;MSI Modern 14;MSI ;1;600;0;600
548;15.06.2019;Paul;Cristal;Acer Aspire 5;Acer ;3;550;27,5;1567,5
548;04.10.2019;Andrey;Jam;Lenovo Y740;Lenovo ;5;500;0;2500
548;29.10.2019;Andrey;Cristal;Apple MacBook Pro;Apple ;4;1700;17;6732
548;04.05.2019;Anna;Jam;MSI GF75 Thin;MSI ;5;600;0;3000
548;06.05.2019;John;Star market;Apple MacBook Pro;Apple ;2;1700;17;3366
548;02.02.2019;Paul;Star market;Apple MacBook Pro;Apple ;3;1700;17;5049
548;17.01.2019;Robert;Cristal;HP Pavilion Gaming 15;HP ;1;550;55;495
548;21.11.2019;Olga;Cristal;Acer Swift 3;Acer ;4;500;0;2000
548;02.12.2019;Robert;Star market;Acer Aspire 5;Acer ;4;550;0;2200
548;27.07.2019;Andrey;Cristal;Lenovo IdeaPad S145;Lenovo ;1;400;20;380
548;25.09.2019;Paul;Star market;MSI Modern 14;MSI ;1;600;0;600
548;17.06.2019;Andrey;Star market;Lenovo Y740;Lenovo ;3;500;0;1500
548;15.10.2019;Anna;Star market;Acer Swift 3;Acer ;5;500;0;2500
548;11.04.2019;John;Jam;Asus X407MA-BV;Asus ;4;850;0;3400
548;13.01.2019;Olga;Jam;Prestigio SmartBook 141;Prestigio ;5;475;0;2375
548;14.06.2019;Paul;Jam;Acer Swift 3;Acer ;4;500;0;2000
548;02.10.2019;Andrey;Jam;MSI Modern 14;MSI ;4;600;0;2400
548;28.10.2019;John;Jam;Lenovo Y740;Lenovo ;5;500;0;2500
548;18.08.2019;Robert;Cristal;Lenovo IdeaPad S145;Lenovo ;3;400;0;1200
548;10.11.2019;Olga;Cristal;MSI Modern 14;MSI ;5;600;0;3000
548;19.03.2019;Robert;Star market;HP 250 G7;HP ;5;520;0;2600
548;23.10.2019;Anna;Star market;MSI GF75 Thin;MSI ;2;600;0;1200
548;13.03.2019;John;Jam;Asus X543MA;Asus ;4;880;26,4;3414,4
548;01.05.2019;Linda;Star market;Asus X543MA;Asus ;4;880;0;3520
548;06.08.2019;John;Star market;Dell Inspiron;Dell ;2;700;0;1400
548;24.08.2019;Robert;Jam;Prestigio SmartBook 141;Prestigio ;1;475;0;475
548;25.10.2019;Olga;Star market;Lenovo Y740;Lenovo ;2;500;0;1000
548;25.10.2019;John;Jam;Lenovo IdeaPad L340;Lenovo ;2;380;0;760
548;13.08.2019;Andrey;Cristal;Prestigio SmartBook 141;Prestigio ;5;475;0;2375
548;29.12.2019;Paul;Star market;MSI Modern 14;MSI ;2;600;0;1200
548;01.07.2019;Linda;Cristal;Asus X543MA;Asus ;1;880;0;880
548;22.02.2019;Paul;Star market;HP 250 G7;HP ;5;520;0;2600
548;04.11.2019;Linda;Jam;Lenovo Y740;Lenovo ;3;500;0;1500
548;17.01.2019;Andrey;Jam;Dell Inspiron;Dell ;1;700;0;700
548;02.04.2019;Andrey;Star market;Dell Inspiron;Dell ;2;700;0;1400
548;18.08.2019;Robert;Jam;MSI Modern 14;MSI ;4;600;30;2280
548;03.07.2019;Anna;Cristal;MSI Modern 14;MSI ;1;600;0;600
548;25.10.2019;Andrey;Star market;MSI GF75 Thin;MSI ;5;600;0;3000
548;25.06.2019;Robert;Cristal;Lenovo Y740;Lenovo ;4;500;0;2000
548;22.02.2019;Anna;Star market;HP 250 G7;HP ;4;520;0;2080
548;30.08.2019;Andrey;Cristal;HP 250 G7;HP ;5;520;52;2340
548;06.11.2019;Anna;Star market;Lenovo Y740;Lenovo ;4;500;0;2000
548;23.01.2019;Robert;Star market;Acer Aspire 5;Acer ;2;550;0;1100
548;26.08.2019;Paul;Cristal;Asus X407MA-BV;Asus ;5;850;0;4250
548;14.10.2019;Linda;Jam;Lenovo IdeaPad S145;Lenovo ;1;400;0;400
548;25.04.2019;John;Jam;Lenovo Y740;Lenovo ;1;500;0;500
548;09.03.2019;Olga;Cristal;Asus X543MA;Asus ;4;880;26,4;3414,4
548;06.04.2019;Robert;Star market;HP 250 G7;HP ;1;520;0;520
548;11.12.2019;Paul;Star market;Lenovo IdeaPad S145;Lenovo ;4;400;0;1600
548;16.12.2019;Andrey;Jam;Acer Aspire 5;Acer ;2;550;0;1100
548;11.07.2019;Linda;Star market;HP 250 G7;HP ;2;520;52;936
548;09.11.2019;Paul;Cristal;Dell Inspiron;Dell ;1;700;0;700
548;22.07.2019;Paul;Star market;Dell Vostro 15;Dell ;5;725;0;3625
548;09.08.2019;Paul;Star market;Apple MacBook Pro;Apple ;2;1700;0;3400
548;20.05.2019;Paul;Cristal;Acer Swift 3;Acer ;2;500;0;1000
548;10.07.2019;Robert;Jam;Asus X407MA-BV;Asus ;1;850;0;850
548;21.12.2019;John;Jam;Prestigio SmartBook 141;Prestigio ;4;475;0;1900
548;23.03.2019;Paul;Jam;HP 250 G7;HP ;4;520;0;2080
548;21.10.2019;Andrey;Star market;Lenovo Y740;Lenovo ;1;500;0;500
548;29.11.2019;Olga;Star market;HP 250 G7;HP ;2;520;0;1040
548;04.09.2019;Linda;Jam;Lenovo IdeaPad L340;Lenovo ;4;380;0;1520
548;20.08.2019;Paul;Cristal;Acer Swift 3;Acer ;2;500;0;1000
548;21.06.2019;Olga;Jam;MSI Modern 14;MSI ;2;600;0;1200
548;02.10.2019;Olga;Jam;Asus X543MA;Asus ;2;880;0;1760
548;12.02.2019;Linda;Cristal;Lenovo IdeaPad L340;Lenovo ;3;380;0;1140
548;31.03.2019;Olga;Jam;Lenovo IdeaPad S145;Lenovo ;2;400;20;760
548;18.04.2019;Robert;Jam;MSI Modern 14;MSI ;4;600;0;2400
548;02.12.2019;Andrey;Cristal;Apple MacBook Pro;Apple ;5;1700;0;8500
548;15.05.2019;Andrey;Cristal;Prestigio SmartBook 141;Prestigio ;5;475;0;2375
548;03.03.2019;Paul;Cristal;MSI Modern 14;MSI ;4;600;0;2400
548;18.03.2019;Linda;Cristal;Dell Vostro 15;Dell ;5;725;0;3625
548;12.10.2019;Robert;Jam;HP Pavilion Gaming 15;HP ;3;550;55;1485
548;05.09.2019;Paul;Star market;Acer Swift 3;Acer ;1;500;25;475
548;01.06.2019;Robert;Jam;Asus X407MA-BV;Asus ;5;850;34;4080
548;02.01.2019;Linda;Cristal;Lenovo IdeaPad L340;Lenovo ;4;380;0;1520
548;28.10.2019;Paul;Jam;HP Pavilion Gaming 15;HP ;3;550;0;1650
548;13.09.2019;Linda;Jam;HP 250 G7;HP ;1;520;52;468
548;25.10.2019;Andrey;Jam;Asus X543MA;Asus ;2;880;0;1760
548;23.01.2019;Olga;Jam;Lenovo IdeaPad S145;Lenovo ;4;400;0;1600
548;12.11.2019;Anna;Cristal;Dell Vostro 15;Dell ;4;725;0;2900
548;09.07.2019;Robert;Jam;MSI Modern 14;MSI ;3;600;0;1800
548;14.12.2019;Anna;Star market;Lenovo IdeaPad S145;Lenovo ;5;400;20;1900
548;24.03.2019;Anna;Star market;MSI Modern 14;MSI ;5;600;0;3000
548;31.07.2019;Paul;Cristal;Asus X407MA-BV;Asus ;1;850;0;850
548;08.03.2019;Andrey;Star market;Lenovo Y740;Lenovo ;3;500;50;1350
548;28.11.2019;Linda;Jam;Prestigio SmartBook 141;Prestigio ;5;475;0;2375
548;11.12.2019;Anna;Star market;HP Pavilion Gaming 15;HP ;2;550;0;1100
548;11.08.2019;Paul;Jam;Prestigio SmartBook 141;Prestigio ;2;475;47,5;855
548;02.06.2019;Olga;Cristal;Lenovo IdeaPad L340;Lenovo ;5;380;0;1900
548;10.01.2019;John;Jam;Dell Inspiron;Dell ;3;700;0;2100
548;28.01.2019;Robert;Jam;Lenovo IdeaPad S145;Lenovo ;5;400;0;2000
548;19.02.2019;Olga;Star market;HP Pavilion Gaming 15;HP ;3;550;0;1650
548;15.10.2019;Linda;Jam;Asus X407MA-BV;Asus ;3;850;0;2550
548;08.02.2019;Robert;Star market;Lenovo Y740;Lenovo ;5;500;0;2500
548;10.04.2019;Robert;Jam;Prestigio SmartBook 141;Prestigio ;2;475;0;950
548;14.01.2019;Anna;Cristal;Lenovo Y740;Lenovo ;5;500;50;2250
548;17.04.2019;Paul;Cristal;Acer Aspire 5;Acer ;2;550;0;1100
548;24.09.2019;Robert;Cristal;HP Pavilion Gaming 15;HP ;2;550;0;1100
548;03.09.2019;Robert;Jam;Asus X543MA;Asus ;3;880;26,4;2560,8
548;10.06.2019;Olga;Jam;MSI Modern 14;MSI ;1;600;0;600
548;21.05.2019;Olga;Cristal;Acer Aspire 5;Acer ;2;550;0;1100
548;23.10.2019;Andrey;Jam;Lenovo IdeaPad L340;Lenovo ;2;380;0;760
548;29.05.2019;Olga;Jam;Acer Swift 3;Acer ;1;500;0;500
548;26.09.2019;Robert;Jam;Lenovo Y740;Lenovo ;1;500;50;450
548;11.02.2019;Paul;Jam;Apple MacBook Pro;Apple ;4;1700;0;6800
548;08.02.2019;Olga;Star market;MSI GF75 Thin;MSI ;3;600;0;1800
548;04.11.2019;Anna;Cristal;Dell Inspiron;Dell ;4;700;0;2800
548;17.04.2019;Paul;Jam;Dell Inspiron;Dell ;3;700;0;2100
548;05.02.2019;Olga;Jam;Lenovo Y740;Lenovo ;4;500;0;2000
548;30.11.2019;Andrey;Jam;Acer Aspire 5;Acer ;3;550;0;1650
548;07.03.2019;Paul;Cristal;Acer Swift 3;Acer ;4;500;25;1900
548;10.06.2019;Andrey;Jam;Prestigio SmartBook 141;Prestigio ;1;475;0;475
548;21.06.2019;Linda;Star market;HP Pavilion Gaming 15;HP ;5;550;0;2750
548;11.09.2019;Paul;Cristal;Lenovo Y740;Lenovo ;2;500;0;1000
548;07.04.2019;Olga;Jam;HP Pavilion Gaming 15;HP ;4;550;0;2200
548;27.12.2019;Paul;Cristal;HP Pavilion Gaming 15;HP ;4;550;0;2200
548;17.02.2019;Paul;Star market;Lenovo Y740;Lenovo ;2;500;0;1000
548;16.05.2019;Andrey;Cristal;Lenovo IdeaPad S145;Lenovo ;3;400;0;1200
548;31.07.2019;Andrey;Star market;HP Pavilion Gaming 15;HP ;3;550;55;1485
548;25.05.2019;Anna;Cristal;Dell Vostro 15;Dell ;3;725;0;2175
548;13.01.2019;John;Star market;Acer Aspire 5;Acer ;5;550;0;2750
548;03.06.2019;Andrey;Cristal;Lenovo Y740;Lenovo ;5;500;50;2250
548;15.08.2019;Robert;Star market;Asus X543MA;Asus ;4;880;26,4;3414,4
548;05.07.2019;Robert;Star market;Lenovo IdeaPad L340;Lenovo ;3;380;0;1140
548;15.02.2019;Anna;Jam;Lenovo Y740;Lenovo ;4;500;50;1800
548;02.08.2019;Paul;Jam;Lenovo IdeaPad S145;Lenovo ;1;400;0;400
548;03.11.2019;Linda;Cristal;Lenovo IdeaPad L340;Lenovo ;2;380;0;760
548;02.10.2019;Paul;Star market;MSI GF75 Thin;MSI ;2;600;0;1200
548;08.08.2019;Olga;Star market;HP Pavilion Gaming 15;HP ;4;550;0;2200
548;19.02.2019;Linda;Cristal;Asus X407MA-BV;Asus ;1;850;0;850
548;08.02.2019;Linda;Star market;Apple MacBook Pro;Apple ;3;1700;0;5100
548;08.08.2019;Andrey;Star market;Prestigio SmartBook 141;Prestigio ;4;475;47,5;1710
548;31.07.2019;Paul;Cristal;Dell Inspiron;Dell ;3;700;0;2100
548;14.05.2019;Olga;Jam;Asus X543MA;Asus ;2;880;0;1760
548;06.07.2019;Anna;Star market;Lenovo IdeaPad L340;Lenovo ;1;380;0;380
548;24.02.2019;Linda;Cristal;HP 250 G7;HP ;1;520;0;520
548;01.10.2019;Anna;Jam;Dell Vostro 15;Dell ;4;725;0;2900
548;16.03.2019;Anna;Jam;Lenovo Y740;Lenovo ;4;500;50;1800
548;13.01.2019;Olga;Jam;Acer Aspire 5;Acer ;3;550;0;1650
548;08.05.2019;Paul;Jam;Dell Vostro 15;Dell ;3;725;0;2175
548;13.05.2019;Linda;Star market;Dell Inspiron;Dell ;2;700;0;1400
548;02.03.2019;Andrey;Cristal;Lenovo IdeaPad L340;Lenovo ;1;380;0;380
548;20.07.2019;Paul;Jam;Acer Aspire 5;Acer ;4;550;0;2200
548;23.02.2019;Anna;Star market;MSI Modern 14;MSI ;2;600;30;1140
548;11.04.2019;Linda;Cristal;Lenovo IdeaPad L340;Lenovo ;1;380;0;380
548;03.02.2019;Andrey;Jam;Asus X543MA;Asus ;1;880;0;880
548;29.01.2019;John;Star market;Asus X407MA-BV;Asus ;1;850;0;850
548;26.06.2019;Linda;Jam;MSI GF75 Thin;MSI ;2;600;30;1140
548;16.11.2019;Anna;Star market;Asus X543MA;Asus ;3;880;26,4;2560,8
548;27.12.2019;Robert;Cristal;Prestigio SmartBook 141;Prestigio ;3;475;0;1425
548;25.12.2019;Andrey;Jam;HP 250 G7;HP ;5;520;0;2600
548;19.06.2019;John;Star market;Acer Aspire 5;Acer ;5;550;27,5;2612,5
548;24.04.2019;Olga;Cristal;Lenovo IdeaPad S145;Lenovo ;3;400;20;1140
548;01.11.2019;Olga;Jam;Dell Inspiron;Dell ;2;700;0;1400
548;12.07.2019;Paul;Star market;Prestigio SmartBook 141;Prestigio ;4;475;0;1900
548;04.09.2019;Olga;Jam;Lenovo IdeaPad S145;Lenovo ;4;400;0;1600
548;11.03.2019;Robert;Star market;Apple MacBook Pro;Apple ;5;1700;0;8500
548;24.06.2019;Anna;Star market;Acer Aspire 5;Acer ;4;550;27,5;2090
548;10.02.2019;Olga;Cristal;Apple MacBook Pro;Apple ;2;1700;0;3400
548;02.01.2019;John;Star market;Lenovo IdeaPad S145;Lenovo ;3;400;0;1200
548;29.01.2019;Linda;Jam;Lenovo IdeaPad S145;Lenovo ;4;400;0;1600
548;20.06.2019;Robert;Star market;Lenovo IdeaPad S145;Lenovo ;5;400;0;2000
548;25.10.2019;Olga;Jam;Dell Vostro 15;Dell ;4;725;0;2900
548;10.05.2019;Robert;Cristal;Asus X407MA-BV;Asus ;2;850;0;1700
548;27.07.2019;Linda;Cristal;Asus X543MA;Asus ;3;880;0;2640
548;03.01.2019;John;Cristal;HP 250 G7;HP ;4;520;0;2080
548;20.05.2019;John;Star market;Lenovo IdeaPad L340;Lenovo ;1;380;0;380
548;29.06.2019;Linda;Cristal;Acer Aspire 5;Acer ;4;550;27,5;2090
548;04.08.2019;Paul;Star market;Prestigio SmartBook 141;Prestigio ;4;475;0;1900
548;03.02.2019;Paul;Star market;MSI GF75 Thin;MSI ;4;600;30;2280
548;31.12.2019;Linda;Cristal;Dell Inspiron;Dell ;3;700;0;2100
548;09.01.2019;Anna;Cristal;MSI GF75 Thin;MSI ;5;600;0;3000
548;24.08.2019;Linda;Star market;Asus X407MA-BV;Asus ;4;850;34;3264
548;15.08.2019;Andrey;Cristal;Dell Vostro 15;Dell ;5;725;21,75;3516,25
548;30.10.2019;Paul;Jam;Dell Inspiron;Dell ;1;700;21;679
548;14.06.2019;Anna;Jam;Lenovo Y740;Lenovo ;5;500;50;2250
548;23.05.2019;Olga;Cristal;Lenovo IdeaPad L340;Lenovo ;5;380;0;1900
548;24.08.2019;Paul;Cristal;Asus X407MA-BV;Asus ;1;850;0;850
548;19.01.2019;Linda;Jam;Acer Swift 3;Acer ;3;500;25;1425
548;27.09.2019;Robert;Jam;Acer Swift 3;Acer ;4;500;0;2000
548;07.11.2019;Andrey;Cristal;MSI Modern 14;MSI ;1;600;0;600
548;21.05.2019;Andrey;Jam;Lenovo Y740;Lenovo ;5;500;50;2250
548;01.12.2019;Robert;Star market;MSI Modern 14;MSI ;5;600;30;2850
548;07.08.2019;Paul;Star market;Asus X543MA;Asus ;4;880;0;3520
548;08.01.2019;Robert;Star market;Acer Aspire 5;Acer ;3;550;0;1650
548;06.07.2019;Paul;Jam;Lenovo IdeaPad S145;Lenovo ;4;400;0;1600
548;02.02.2019;Olga;Star market;Asus X543MA;Asus ;2;880;0;1760
548;07.11.2019;Olga;Star market;Lenovo IdeaPad L340;Lenovo ;4;380;0;1520
548;06.06.2019;Linda;Cristal;Acer Aspire 5;Acer ;2;550;27,5;1045
548;15.01.2019;Robert;Cristal;Asus X407MA-BV;Asus ;1;850;0;850
548;01.03.2019;John;Cristal;Lenovo IdeaPad L340;Lenovo ;4;380;0;1520
548;18.09.2019;Anna;Jam;Acer Swift 3;Acer ;4;500;0;2000
548;18.02.2019;Robert;Jam;Dell Vostro 15;Dell ;2;725;0;1450
548;31.07.2019;John;Star market;Lenovo Y740;Lenovo ;2;500;0;1000
548;05.10.2019;Anna;Jam;Asus X407MA-BV;Asus ;2;850;0;1700
548;16.09.2019;Anna;Star market;Lenovo Y740;Lenovo ;1;500;0;500
548;05.01.2019;Linda;Jam;Lenovo Y740;Lenovo ;4;500;0;2000
548;27.09.2019;John;Jam;Lenovo IdeaPad S145;Lenovo ;3;400;20;1140
548;28.07.2019;Andrey;Cristal;Acer Aspire 5;Acer ;2;550;27,5;1045
548;02.04.2019;Paul;Cristal;Asus X543MA;Asus ;1;880;0;880
548;04.07.2019;Paul;Star market;HP Pavilion Gaming 15;HP ;4;550;0;2200
548;20.08.2019;Olga;Star market;Prestigio SmartBook 141;Prestigio ;2;475;0;950
548;16.03.2019;Linda;Cristal;Lenovo Y740;Lenovo ;1;500;0;500
548;25.08.2019;Linda;Star market;Acer Swift 3;Acer ;2;500;0;1000
548;23.01.2019;Andrey;Jam;Prestigio SmartBook 141;Prestigio ;2;475;0;950
548;20.02.2019;Linda;Jam;HP Pavilion Gaming 15;HP ;5;550;0;2750
548;04.06.2019;Anna;Star market;HP 250 G7;HP ;3;520;0;1560
548;28.03.2019;Paul;Jam;Asus X407MA-BV;Asus ;4;850;0;3400
548;05.04.2019;John;Cristal;MSI GF75 Thin;MSI ;3;600;0;1800
548;06.03.2019;Anna;Star market;Apple MacBook Pro;Apple ;2;1700;17;3366
548;29.03.2019;Paul;Jam;HP 250 G7;HP ;2;520;52;936
548;31.01.2019;Paul;Cristal;Asus X543MA;Asus ;4;880;0;3520
548;05.10.2019;John;Star market;Asus X543MA;Asus ;5;880;0;4400
548;08.04.2019;Andrey;Cristal;HP Pavilion Gaming 15;HP ;3;550;0;1650
548;13.03.2019;Anna;Cristal;Prestigio SmartBook 141;Prestigio ;2;475;0;950
548;01.02.2019;Andrey;Cristal;HP Pavilion Gaming 15;HP ;4;550;0;2200
548;14.04.2019;Andrey;Star market;Apple MacBook Pro;Apple ;3;1700;17;5049
548;02.02.2019;Robert;Jam;HP 250 G7;HP ;4;520;0;2080
548;16.01.2019;John;Jam;Lenovo IdeaPad L340;Lenovo ;1;380;0;380
548;12.02.2019;Olga;Cristal;Prestigio SmartBook 141;Prestigio ;1;475;0;475
548;19.01.2019;Anna;Jam;Apple MacBook Pro;Apple ;1;1700;0;1700
548;07.09.2019;Paul;Star market;HP Pavilion Gaming 15;HP ;3;550;0;1650
548;08.10.2019;Paul;Star market;HP Pavilion Gaming 15;HP ;5;550;0;2750
548;13.06.2019;Anna;Cristal;Dell Vostro 15;Dell ;1;725;21,75;703,25
548;28.08.2019;Andrey;Cristal;Acer Swift 3;Acer ;4;500;0;2000
548;16.12.2019;Olga;Jam;Apple MacBook Pro;Apple ;1;1700;0;1700
548;05.10.2019;Olga;Star market;Prestigio SmartBook 141;Prestigio ;2;475;0;950
548;10.09.2019;Andrey;Star market;HP Pavilion Gaming 15;HP ;2;550;0;1100
548;25.12.2019;John;Jam;Dell Inspiron;Dell ;1;700;0;700
548;04.01.2019;John;Star market;Lenovo IdeaPad S145;Lenovo ;3;400;0;1200
548;13.09.2019;Andrey;Jam;Dell Inspiron;Dell ;1;700;21;679
548;06.07.2019;Andrey;Cristal;MSI GF75 Thin;MSI ;4;600;0;2400
548;30.09.2019;Linda;Star market;Acer Swift 3;Acer ;3;500;0;1500
548;28.03.2019;Paul;Jam;Dell Inspiron;Dell ;4;700;0;2800
548;31.05.2019;Olga;Cristal;Prestigio SmartBook 141;Prestigio ;2;475;0;950
548;15.10.2019;Linda;Jam;HP 250 G7;HP ;2;520;0;1040
548;06.05.2019;Andrey;Star market;Dell Inspiron;Dell ;1;700;21;679
548;02.10.2019;Paul;Jam;HP 250 G7;HP ;2;520;0;1040
548;15.06.2019;Robert;Jam;Apple MacBook Pro;Apple ;1;1700;0;1700
548;26.04.2019;Anna;Jam;Prestigio SmartBook 141;Prestigio ;2;475;47,5;855
548;31.07.2019;Paul;Star market;Prestigio SmartBook 141;Prestigio ;5;475;0;2375
548;04.09.2019;John;Jam;Apple MacBook Pro;Apple ;5;1700;0;8500
548;17.12.2019;Anna;Star market;Lenovo IdeaPad L340;Lenovo ;2;380;0;760
548;04.02.2019;John;Jam;HP Pavilion Gaming 15;HP ;2;550;0;1100
548;09.11.2019;John;Cristal;Dell Vostro 15;Dell ;5;725;21,75;3516,25
548;14.06.2019;Robert;Jam;Asus X543MA;Asus ;5;880;0;4400
548;28.09.2019;Olga;Star market;Lenovo IdeaPad L340;Lenovo ;4;380;0;1520
548;12.07.2019;Anna;Jam;HP Pavilion Gaming 15;HP ;4;550;0;2200
548;28.02.2019;John;Star market;Dell Vostro 15;Dell ;3;725;0;2175
548;01.05.2019;Anna;Cristal;HP Pavilion Gaming 15;HP ;1;550;0;550
548;08.01.2019;Robert;Jam;Lenovo Y740;Lenovo ;2;500;0;1000
548;06.09.2019;John;Jam;Asus X407MA-BV;Asus ;4;850;0;3400
548;19.05.2019;Andrey;Cristal;HP Pavilion Gaming 15;HP ;3;550;0;1650
548;24.09.2019;Linda;Cristal;HP 250 G7;HP ;2;520;0;1040
548;16.06.2019;Anna;Jam;Lenovo Y740;Lenovo ;5;500;0;2500
548;24.08.2019;Linda;Cristal;Acer Aspire 5;Acer ;5;550;0;2750
548;23.03.2019;John;Jam;Lenovo Y740;Lenovo ;1;500;0;500
548;30.07.2019;John;Cristal;Asus X543MA;Asus ;1;880;0;880
548;26.07.2019;Robert;Jam;Prestigio SmartBook 141;Prestigio ;1;475;0;475
548;25.12.2019;Linda;Star market;Prestigio SmartBook 141;Prestigio ;3;475;0;1425
548;09.01.2019;Olga;Cristal;HP 250 G7;HP ;2;520;0;1040
548;11.11.2019;Olga;Jam;Lenovo IdeaPad S145;Lenovo ;1;400;0;400
548;16.04.2019;Paul;Jam;MSI GF75 Thin;MSI ;3;600;0;1800
548;28.06.2019;Robert;Jam;MSI GF75 Thin;MSI ;4;600;0;2400
548;18.02.2019;Paul;Cristal;Apple MacBook Pro;Apple ;3;1700;17;5049
548;22.02.2019;Anna;Star market;Lenovo IdeaPad L340;Lenovo ;1;380;0;380
548;08.10.2019;Linda;Star market;Acer Aspire 5;Acer ;2;550;0;1100
