id	date	manager_id	shop	refund	refund_sum	product	price	count	summ	discount
795	2019-04-04	Tim	WhiteShop	FALSE	0	product_R	333	4	1332	0
796	2019-04-22	Tim	BrandShop	FALSE	0	product_R	333	2	666	0
796	2019-04-22	Tim	BrandShop	FALSE	0	product_P	110	5	550	0
797	2019-10-08	Anna	MarketStar	FALSE	0	product_Z	141	4	564	0
797	2019-10-08	Anna	MarketStar	FALSE	0	product_S	372	3	1116	0
797	2019-10-08	Anna	MarketStar	FALSE	0	product_K	227	4	908	0
798	2019-09-19	Tom	WhiteShop	FALSE	0	product_J	390	4	1560	0
799	2019-12-14	Paul	Elixir	FALSE	0	product_L	261	3	783	0
799	2019-12-14	Paul	Elixir	FALSE	0	product_P	110	3	330	0
799	2019-12-14	Paul	Elixir	FALSE	0	product_A	250	4	868	13.218766676727682
800	2019-08-12	Tom	Elixir	FALSE	0	product_Q	245	4	980	0
800	2019-08-12	Tom	Elixir	FALSE	0	product_M	214	5	1070	0
800	2019-08-12	Tom	Elixir	FALSE	0	product_A	250	4	1000	0
800	2019-08-12	Tom	Elixir	FALSE	0	product_E	221	3	663	0
801	2019-06-21	Alex	WhiteShop	FALSE	0	product_I	399	6	2091	12.637038840912282
801	2019-06-21	Alex	WhiteShop	FALSE	0	product_A	250	4	1000	0
801	2019-06-21	Alex	WhiteShop	FALSE	0	product_U	151	5	755	0
801	2019-06-21	Alex	WhiteShop	FALSE	0	product_J	390	3	1170	0
801	2019-06-21	Alex	WhiteShop	FALSE	0	product_K	227	4	908	0
801	2019-06-21	Alex	WhiteShop	FALSE	0	product_T	323	4	1292	0
802	2019-02-24	Julia	BrandShop	FALSE	0	product_J	390	5	1950	0
802	2019-02-24	Julia	BrandShop	FALSE	0	product_D	330	4	1320	0
802	2019-02-24	Julia	BrandShop	FALSE	0	product_Y	236	4	854	9.583072119858116
802	2019-02-24	Julia	BrandShop	FALSE	0	product_P	110	4	440	0
802	2019-02-24	Julia	BrandShop	FALSE	0	product_G	147	3	441	0
803	2019-02-18	Paul	Elixir	FALSE	0	product_L	261	4	941	9.861335635650903
803	2019-02-18	Paul	Elixir	FALSE	0	product_Q	245	4	980	0
803	2019-02-18	Paul	Elixir	FALSE	0	product_G	147	4	588	0
804	2019-10-30	Anna	BrandShop	FALSE	0	product_N	259	4	1036	0
804	2019-10-30	Anna	BrandShop	TRUE	861	product_C	319	3	957	0
804	2019-10-30	Anna	BrandShop	FALSE	0	product_B	269	4	946	12.065538349561393
805	2019-08-13	John	MarketStar	FALSE	0	product_H	317	2	598	5.663800584152341
806	2019-01-29	Eric	Elixir	FALSE	0	product_Y	236	4	944	0
806	2019-01-29	Eric	Elixir	FALSE	0	product_X	143	5	715	0
806	2019-01-29	Eric	Elixir	FALSE	0	product_B	269	4	915	14.998662110883743
806	2019-01-29	Eric	Elixir	FALSE	0	product_I	399	4	1401	12.246754709631205
806	2019-01-29	Eric	Elixir	FALSE	0	product_C	319	4	1108	13.166227065958083
806	2019-01-29	Eric	Elixir	FALSE	0	product_V	381	2	762	0
807	2019-05-13	Paul	BrandShop	FALSE	0	product_T	323	4	1292	0
807	2019-05-13	Paul	BrandShop	FALSE	0	product_L	261	5	1305	0
807	2019-05-13	Paul	BrandShop	FALSE	0	product_G	147	5	691	5.925201044883579
807	2019-05-13	Paul	BrandShop	FALSE	0	product_B	269	2	459	14.776779133826494
807	2019-05-13	Paul	BrandShop	FALSE	0	product_S	372	3	1116	0
808	2019-09-20	Bill	Elixir	FALSE	0	product_F	186	3	558	0
808	2019-09-20	Bill	Elixir	FALSE	0	product_P	110	4	440	0
808	2019-09-20	Bill	Elixir	FALSE	0	product_W	152	3	456	0
808	2019-09-20	Bill	Elixir	FALSE	0	product_U	151	3	453	0
809	2019-09-18	John	Elixir	FALSE	0	product_E	221	4	801	9.33521048631519
809	2019-09-18	John	Elixir	FALSE	0	product_C	319	4	1276	0
809	2019-09-18	John	Elixir	FALSE	0	product_A	250	2	500	0
809	2019-09-18	John	Elixir	FALSE	0	product_L	261	5	1305	0
810	2019-08-24	Anna	Elixir	FALSE	0	product_Y	236	4	944	0
810	2019-08-24	Anna	Elixir	FALSE	0	product_T	323	4	1292	0
810	2019-08-24	Anna	Elixir	FALSE	0	product_J	390	3	1170	0
810	2019-08-24	Anna	Elixir	FALSE	0	product_I	399	5	1995	0
810	2019-08-24	Anna	Elixir	FALSE	0	product_V	381	3	975	14.670677757821977
810	2019-08-24	Anna	Elixir	FALSE	0	product_H	317	4	1268	0
811	2019-06-18	John	BrandShop	FALSE	0	product_J	390	5	1950	0
811	2019-06-18	John	BrandShop	FALSE	0	product_P	110	3	330	0
812	2019-10-20	Paul	WhiteShop	FALSE	0	product_M	214	4	856	0
812	2019-10-20	Paul	WhiteShop	FALSE	0	product_N	259	4	1036	0
812	2019-10-20	Paul	WhiteShop	FALSE	0	product_K	227	4	908	0
812	2019-10-20	Paul	WhiteShop	TRUE	759	product_O	281	3	843	0
813	2019-06-21	Julia	Elixir	FALSE	0	product_B	269	4	1076	0
813	2019-06-21	Julia	Elixir	FALSE	0	product_C	319	3	957	0
813	2019-06-21	Julia	Elixir	FALSE	0	product_S	372	5	1860	0
813	2019-06-21	Julia	Elixir	FALSE	0	product_Z	141	4	564	0
814	2019-05-19	Eric	Elixir	FALSE	0	product_C	319	3	900	5.9649606118910015
815	2019-01-16	John	MarketStar	FALSE	0	product_A	250	4	930	6.959154740907252
816	2019-05-15	Eric	MarketStar	FALSE	0	product_P	110	3	330	0
816	2019-05-15	Eric	MarketStar	FALSE	0	product_W	152	4	535	11.936620485503227
816	2019-05-15	Eric	MarketStar	FALSE	0	product_A	250	4	1000	0
816	2019-05-15	Eric	MarketStar	FALSE	0	product_Y	236	4	944	0
816	2019-05-15	Eric	MarketStar	FALSE	0	product_C	319	4	1276	0
817	2019-01-07	Julia	BrandShop	FALSE	0	product_N	259	5	1295	0
817	2019-01-07	Julia	BrandShop	FALSE	0	product_Z	141	3	423	0
817	2019-01-07	Julia	BrandShop	FALSE	0	product_P	110	7	770	0
817	2019-01-07	Julia	BrandShop	FALSE	0	product_Y	236	3	708	0
818	2019-08-12	Tom	MarketStar	FALSE	0	product_F	186	2	372	0
818	2019-08-12	Tom	MarketStar	FALSE	0	product_C	319	4	1276	0
819	2019-02-10	Alex	WhiteShop	FALSE	0	product_X	143	5	715	0
819	2019-02-10	Alex	WhiteShop	FALSE	0	product_J	390	6	2340	0
819	2019-02-10	Alex	WhiteShop	FALSE	0	product_P	110	4	440	0
819	2019-02-10	Alex	WhiteShop	FALSE	0	product_A	250	5	1250	0
820	2019-05-22	Eric	Elixir	FALSE	0	product_C	319	4	1276	0
820	2019-05-22	Eric	Elixir	FALSE	0	product_W	152	5	760	0
820	2019-05-22	Eric	Elixir	FALSE	0	product_R	333	3	999	0
820	2019-05-22	Eric	Elixir	FALSE	0	product_K	227	6	1362	0
821	2019-02-05	Paul	Elixir	FALSE	0	product_D	330	4	1128	14.525409208144993
821	2019-02-05	Paul	Elixir	FALSE	0	product_C	319	4	1193	6.495640268549323
822	2019-01-16	Tom	BrandShop	FALSE	0	product_D	330	3	990	0
822	2019-01-16	Tom	BrandShop	FALSE	0	product_K	227	3	681	0
822	2019-01-16	Tom	BrandShop	TRUE	932	product_N	259	4	1036	0
822	2019-01-16	Tom	BrandShop	FALSE	0	product_L	261	2	522	0
823	2019-05-14	Tim	Elixir	FALSE	0	product_K	227	5	1135	0
824	2019-05-13	Tim	Elixir	FALSE	0	product_U	151	3	391	13.675835696049035
824	2019-05-13	Tim	Elixir	FALSE	0	product_L	261	3	783	0
824	2019-05-13	Tim	Elixir	FALSE	0	product_E	221	4	884	0
824	2019-05-13	Tim	Elixir	FALSE	0	product_S	372	5	1860	0
825	2019-11-03	Eric	Elixir	FALSE	0	product_G	147	2	294	0
826	2019-02-06	Tom	BrandShop	FALSE	0	product_O	281	7	1967	0
827	2019-03-02	Paul	Elixir	FALSE	0	product_U	151	4	546	9.571394184604287
827	2019-03-02	Paul	Elixir	FALSE	0	product_D	330	3	990	0
827	2019-03-02	Paul	Elixir	FALSE	0	product_Z	141	4	564	0
827	2019-03-02	Paul	Elixir	FALSE	0	product_N	259	3	777	0
827	2019-03-02	Paul	Elixir	FALSE	0	product_L	261	4	952	8.778218242805451
828	2019-01-02	Tim	Elixir	FALSE	0	product_N	259	4	1036	0
828	2019-01-02	Tim	Elixir	FALSE	0	product_C	319	5	1595	0
828	2019-01-02	Tim	Elixir	FALSE	0	product_F	186	4	639	14.166392737533897
829	2019-10-28	Tom	Elixir	FALSE	0	product_Y	236	3	708	0
829	2019-10-28	Tom	Elixir	FALSE	0	product_T	323	4	1292	0
830	2019-10-16	Tim	BrandShop	FALSE	0	product_C	319	3	957	0
830	2019-10-16	Tim	BrandShop	FALSE	0	product_T	323	4	1292	0
830	2019-10-16	Tim	BrandShop	FALSE	0	product_I	399	4	1596	0
830	2019-10-16	Tim	BrandShop	FALSE	0	product_B	269	3	720	10.773751055821776
831	2019-02-20	John	WhiteShop	FALSE	0	product_E	221	4	884	0
831	2019-02-20	John	WhiteShop	FALSE	0	product_M	214	3	642	0
831	2019-02-20	John	WhiteShop	FALSE	0	product_L	261	4	1044	0
831	2019-02-20	John	WhiteShop	FALSE	0	product_H	317	4	1268	0
832	2019-09-07	Eric	BrandShop	FALSE	0	product_T	323	5	1615	0
832	2019-09-07	Eric	BrandShop	FALSE	0	product_O	281	4	1124	0
833	2019-10-28	Tom	WhiteShop	FALSE	0	product_U	151	3	453	0
833	2019-10-28	Tom	WhiteShop	FALSE	0	product_B	269	5	1345	0
833	2019-10-28	Tom	WhiteShop	FALSE	0	product_F	186	3	558	0
833	2019-10-28	Tom	WhiteShop	FALSE	0	product_V	381	4	1524	0
833	2019-10-28	Tom	WhiteShop	FALSE	0	product_Z	141	6	846	0
833	2019-10-28	Tom	WhiteShop	TRUE	705	product_L	261	3	783	0
834	2019-01-10	Bill	MarketStar	FALSE	0	product_P	110	3	282	14.614739269018173
834	2019-01-10	Bill	MarketStar	FALSE	0	product_X	143	3	429	0
834	2019-01-10	Bill	MarketStar	FALSE	0	product_W	152	5	760	0
834	2019-01-10	Bill	MarketStar	FALSE	0	product_A	250	3	750	0
835	2019-03-24	Paul	WhiteShop	FALSE	0	product_I	399	5	1995	0
835	2019-03-24	Paul	WhiteShop	FALSE	0	product_G	147	6	882	0
835	2019-03-24	Paul	WhiteShop	FALSE	0	product_W	152	3	456	0
835	2019-03-24	Paul	WhiteShop	FALSE	0	product_B	269	4	1076	0
836	2019-03-19	Jack	WhiteShop	FALSE	0	product_X	143	4	499	12.82417848939076
836	2019-03-19	Jack	WhiteShop	FALSE	0	product_V	381	4	1524	0
836	2019-03-19	Jack	WhiteShop	FALSE	0	product_K	227	3	681	0
836	2019-03-19	Jack	WhiteShop	FALSE	0	product_A	250	3	750	0
836	2019-03-19	Jack	WhiteShop	FALSE	0	product_P	110	4	440	0
837	2019-03-18	Bill	WhiteShop	FALSE	0	product_H	317	4	1268	0
837	2019-03-18	Bill	WhiteShop	FALSE	0	product_Z	141	2	282	0
837	2019-03-18	Bill	WhiteShop	FALSE	0	product_F	186	6	1116	0
837	2019-03-18	Bill	WhiteShop	FALSE	0	product_O	281	5	1405	0
837	2019-03-18	Bill	WhiteShop	FALSE	0	product_C	319	5	1595	0
837	2019-03-18	Bill	WhiteShop	FALSE	0	product_Y	236	3	708	0
838	2019-04-30	Bill	MarketStar	FALSE	0	product_M	214	4	856	0
838	2019-04-30	Bill	MarketStar	FALSE	0	product_Q	245	3	735	0
838	2019-04-30	Bill	MarketStar	FALSE	0	product_U	151	5	755	0
838	2019-04-30	Bill	MarketStar	FALSE	0	product_S	372	5	1860	0
838	2019-04-30	Bill	MarketStar	FALSE	0	product_A	250	7	1551	11.385041289031506
838	2019-04-30	Bill	MarketStar	FALSE	0	product_R	333	4	1332	0
839	2019-11-26	Paul	MarketStar	FALSE	0	product_Q	245	3	735	0
839	2019-11-26	Paul	MarketStar	FALSE	0	product_R	333	1	289	13.255598347168416
840	2019-04-22	Julia	Elixir	FALSE	0	product_L	261	3	783	0
840	2019-04-22	Julia	Elixir	FALSE	0	product_V	381	4	1524	0
840	2019-04-22	Julia	Elixir	FALSE	0	product_U	151	4	604	0
840	2019-04-22	Julia	Elixir	FALSE	0	product_D	330	3	990	0
841	2019-08-20	John	MarketStar	FALSE	0	product_A	250	4	1000	0
841	2019-08-20	John	MarketStar	FALSE	0	product_T	323	4	1292	0
841	2019-08-20	John	MarketStar	FALSE	0	product_K	227	3	681	0
842	2019-05-23	Tim	Elixir	FALSE	0	product_Q	245	4	980	0
842	2019-05-23	Tim	Elixir	FALSE	0	product_U	151	4	604	0
842	2019-05-23	Tim	Elixir	FALSE	0	product_L	261	4	1044	0
842	2019-05-23	Tim	Elixir	FALSE	0	product_Z	141	4	564	0
843	2019-02-25	Tim	WhiteShop	FALSE	0	product_X	143	4	572	0
843	2019-02-25	Tim	WhiteShop	FALSE	0	product_U	151	6	906	0
843	2019-02-25	Tim	WhiteShop	FALSE	0	product_J	390	4	1560	0
843	2019-02-25	Tim	WhiteShop	FALSE	0	product_H	317	5	1494	5.733183643314987
843	2019-02-25	Tim	WhiteShop	FALSE	0	product_A	250	4	1000	0
844	2019-07-21	Tim	WhiteShop	FALSE	0	product_X	143	2	286	0
844	2019-07-21	Tim	WhiteShop	FALSE	0	product_E	221	5	1105	0
845	2019-07-05	Eric	Elixir	FALSE	0	product_C	319	4	1276	0
845	2019-07-05	Eric	Elixir	FALSE	0	product_T	323	4	1292	0
845	2019-07-05	Eric	Elixir	FALSE	0	product_V	381	3	1143	0
845	2019-07-05	Eric	Elixir	FALSE	0	product_A	250	4	1000	0
845	2019-07-05	Eric	Elixir	FALSE	0	product_B	269	3	807	0
846	2019-09-14	Bill	MarketStar	FALSE	0	product_T	323	4	1292	0
846	2019-09-14	Bill	MarketStar	FALSE	0	product_N	259	4	915	11.673066057264805
846	2019-09-14	Bill	MarketStar	FALSE	0	product_K	227	3	681	0
846	2019-09-14	Bill	MarketStar	FALSE	0	product_D	330	5	1462	11.37753554387018
846	2019-09-14	Bill	MarketStar	FALSE	0	product_P	110	4	440	0
847	2019-10-23	Paul	BrandShop	FALSE	0	product_A	250	5	1250	0
847	2019-10-23	Paul	BrandShop	FALSE	0	product_S	372	6	2232	0
848	2019-04-21	Tom	Elixir	FALSE	0	product_S	372	3	1116	0
848	2019-04-21	Tom	Elixir	FALSE	0	product_N	259	2	518	0
849	2019-07-02	Paul	WhiteShop	FALSE	0	product_L	261	5	1152	11.754530030302703
849	2019-07-02	Paul	WhiteShop	FALSE	0	product_F	186	4	744	0
849	2019-07-02	Paul	WhiteShop	FALSE	0	product_H	317	6	1902	0
849	2019-07-02	Paul	WhiteShop	FALSE	0	product_C	319	4	1276	0
849	2019-07-02	Paul	WhiteShop	FALSE	0	product_U	151	4	604	0
849	2019-07-02	Paul	WhiteShop	FALSE	0	product_E	221	4	884	0
850	2019-12-13	Eric	BrandShop	FALSE	0	product_A	250	2	500	0
850	2019-12-13	Eric	BrandShop	FALSE	0	product_H	317	5	1585	0
851	2019-08-14	Julia	BrandShop	FALSE	0	product_S	372	4	1488	0
851	2019-08-14	Julia	BrandShop	FALSE	0	product_E	221	3	663	0
851	2019-08-14	Julia	BrandShop	FALSE	0	product_B	269	3	807	0
851	2019-08-14	Julia	BrandShop	FALSE	0	product_I	399	5	1995	0
851	2019-08-14	Julia	BrandShop	FALSE	0	product_T	323	4	1292	0
851	2019-08-14	Julia	BrandShop	FALSE	0	product_Q	245	4	980	0
852	2019-05-31	Paul	Elixir	FALSE	0	product_N	259	4	1036	0
852	2019-05-31	Paul	Elixir	FALSE	0	product_G	147	5	735	0
852	2019-05-31	Paul	Elixir	FALSE	0	product_E	221	5	1105	0
852	2019-05-31	Paul	Elixir	FALSE	0	product_V	381	5	1905	0
853	2019-09-06	Paul	Elixir	FALSE	0	product_M	214	5	1070	0
854	2019-02-18	Alex	MarketStar	FALSE	0	product_U	151	4	604	0
854	2019-02-18	Alex	MarketStar	FALSE	0	product_Y	236	3	708	0
854	2019-02-18	Alex	MarketStar	FALSE	0	product_B	269	3	706	12.554320725612342
854	2019-02-18	Alex	MarketStar	FALSE	0	product_S	372	3	1116	0
855	2019-01-21	Eric	Elixir	FALSE	0	product_U	151	4	604	0
855	2019-01-21	Eric	Elixir	FALSE	0	product_R	333	4	1332	0
855	2019-01-21	Eric	Elixir	FALSE	0	product_T	323	6	1803	6.963507100008428
855	2019-01-21	Eric	Elixir	FALSE	0	product_K	227	5	1135	0
855	2019-01-21	Eric	Elixir	FALSE	0	product_Y	236	4	944	0
855	2019-01-21	Eric	Elixir	FALSE	0	product_L	261	3	783	0
856	2019-01-07	Jack	WhiteShop	FALSE	0	product_F	186	5	930	0
856	2019-01-07	Jack	WhiteShop	FALSE	0	product_B	269	3	807	0
856	2019-01-07	Jack	WhiteShop	FALSE	0	product_T	323	6	1938	0
856	2019-01-07	Jack	WhiteShop	FALSE	0	product_Z	141	6	751	11.233943090774119
856	2019-01-07	Jack	WhiteShop	FALSE	0	product_D	330	5	1650	0
857	2019-12-16	Julia	MarketStar	FALSE	0	product_X	143	5	715	0
857	2019-12-16	Julia	MarketStar	TRUE	702	product_J	390	2	780	0
857	2019-12-16	Julia	MarketStar	FALSE	0	product_E	221	4	830	6.096202596090734
857	2019-12-16	Julia	MarketStar	FALSE	0	product_Y	236	5	1180	0
857	2019-12-16	Julia	MarketStar	FALSE	0	product_R	333	5	1665	0
857	2019-12-16	Julia	MarketStar	FALSE	0	product_N	259	4	1036	0
858	2019-10-18	Eric	MarketStar	FALSE	0	product_K	227	3	681	0
858	2019-10-18	Eric	MarketStar	FALSE	0	product_M	214	5	1070	0
858	2019-10-18	Eric	MarketStar	FALSE	0	product_I	399	4	1596	0
858	2019-10-18	Eric	MarketStar	FALSE	0	product_D	330	6	1980	0
858	2019-10-18	Eric	MarketStar	FALSE	0	product_L	261	4	1044	0
859	2019-08-04	Alex	BrandShop	TRUE	1199	product_R	333	4	1332	0
859	2019-08-04	Alex	BrandShop	FALSE	0	product_A	250	5	1250	0
859	2019-08-04	Alex	BrandShop	FALSE	0	product_U	151	4	604	0
859	2019-08-04	Alex	BrandShop	FALSE	0	product_H	317	2	634	0
860	2019-08-21	Anna	BrandShop	FALSE	0	product_U	151	3	453	0
861	2019-11-10	John	MarketStar	FALSE	0	product_R	333	5	1665	0
862	2019-12-03	Tim	Elixir	FALSE	0	product_B	269	3	807	0
862	2019-12-03	Tim	Elixir	FALSE	0	product_P	110	5	468	14.869649792090058
862	2019-12-03	Tim	Elixir	FALSE	0	product_O	281	5	1405	0
862	2019-12-03	Tim	Elixir	FALSE	0	product_D	330	3	990	0
862	2019-12-03	Tim	Elixir	FALSE	0	product_W	152	3	456	0
863	2019-05-30	Tim	BrandShop	FALSE	0	product_J	390	4	1560	0
863	2019-05-30	Tim	BrandShop	FALSE	0	product_N	259	5	1295	0
863	2019-05-30	Tim	BrandShop	FALSE	0	product_T	323	4	1292	0
863	2019-05-30	Tim	BrandShop	FALSE	0	product_F	186	4	744	0
864	2019-05-26	Anna	Elixir	FALSE	0	product_L	261	4	911	12.714108221698552
864	2019-05-26	Anna	Elixir	FALSE	0	product_S	372	3	1044	6.467849919572473
864	2019-05-26	Anna	Elixir	FALSE	0	product_T	323	4	1292	0
864	2019-05-26	Anna	Elixir	FALSE	0	product_C	319	3	957	0
864	2019-05-26	Anna	Elixir	FALSE	0	product_E	221	3	663	0
864	2019-05-26	Anna	Elixir	FALSE	0	product_P	110	4	440	0
865	2019-12-05	John	MarketStar	TRUE	613	product_K	227	3	681	0
865	2019-12-05	John	MarketStar	FALSE	0	product_E	221	3	663	0
866	2019-02-26	Tim	BrandShop	FALSE	0	product_H	317	5	1585	0
866	2019-02-26	Tim	BrandShop	FALSE	0	product_V	381	5	1905	0
866	2019-02-26	Tim	BrandShop	FALSE	0	product_T	323	4	1292	0
866	2019-02-26	Tim	BrandShop	FALSE	0	product_Q	245	3	735	0
866	2019-02-26	Tim	BrandShop	FALSE	0	product_G	147	4	588	0
866	2019-02-26	Tim	BrandShop	FALSE	0	product_N	259	3	777	0
867	2019-05-27	Bill	MarketStar	FALSE	0	product_C	319	5	1595	0
867	2019-05-27	Bill	MarketStar	FALSE	0	product_E	221	2	396	10.456566638313234
867	2019-05-27	Bill	MarketStar	FALSE	0	product_S	372	4	1408	5.384470142889768
868	2019-04-18	Paul	Elixir	FALSE	0	product_L	261	5	1305	0
868	2019-04-18	Paul	Elixir	FALSE	0	product_V	381	5	1905	0
869	2019-08-29	Tim	BrandShop	FALSE	0	product_P	110	5	550	0
870	2019-11-26	Anna	Elixir	FALSE	0	product_T	323	3	969	0
870	2019-11-26	Anna	Elixir	FALSE	0	product_L	261	5	1305	0
870	2019-11-26	Anna	Elixir	FALSE	0	product_O	281	5	1289	8.248649244196713
871	2019-08-12	Alex	WhiteShop	FALSE	0	product_D	330	4	1320	0
871	2019-08-12	Alex	WhiteShop	FALSE	0	product_P	110	5	550	0
871	2019-08-12	Alex	WhiteShop	FALSE	0	product_T	323	4	1107	14.337589864153415
871	2019-08-12	Alex	WhiteShop	FALSE	0	product_Y	236	5	1180	0
871	2019-08-12	Alex	WhiteShop	FALSE	0	product_O	281	4	1124	0
872	2019-12-17	Bill	WhiteShop	FALSE	0	product_Y	236	3	708	0
872	2019-12-17	Bill	WhiteShop	FALSE	0	product_S	372	4	1488	0
872	2019-12-17	Bill	WhiteShop	FALSE	0	product_Z	141	2	282	0
872	2019-12-17	Bill	WhiteShop	FALSE	0	product_T	323	3	969	0
872	2019-12-17	Bill	WhiteShop	FALSE	0	product_E	221	6	1326	0
873	2019-03-04	Julia	Elixir	FALSE	0	product_X	143	4	572	0
873	2019-03-04	Julia	Elixir	FALSE	0	product_M	214	3	642	0
873	2019-03-04	Julia	Elixir	FALSE	0	product_L	261	4	1044	0
873	2019-03-04	Julia	Elixir	FALSE	0	product_Q	245	2	490	0
873	2019-03-04	Julia	Elixir	FALSE	0	product_Z	141	6	846	0
873	2019-03-04	Julia	Elixir	FALSE	0	product_D	330	4	1320	0
874	2019-11-24	Tom	MarketStar	FALSE	0	product_T	323	3	969	0
874	2019-11-24	Tom	MarketStar	FALSE	0	product_B	269	6	1507	6.607236182317138
874	2019-11-24	Tom	MarketStar	FALSE	0	product_L	261	4	1044	0
875	2019-10-17	Julia	BrandShop	FALSE	0	product_Q	245	4	980	0
875	2019-10-17	Julia	BrandShop	FALSE	0	product_A	250	4	1000	0
875	2019-10-17	Julia	BrandShop	FALSE	0	product_O	281	5	1405	0
875	2019-10-17	Julia	BrandShop	FALSE	0	product_M	214	5	1070	0
875	2019-10-17	Julia	BrandShop	FALSE	0	product_X	143	3	429	0
876	2019-03-12	Alex	BrandShop	FALSE	0	product_G	147	4	588	0
876	2019-03-12	Alex	BrandShop	FALSE	0	product_M	214	2	428	0
876	2019-03-12	Alex	BrandShop	FALSE	0	product_P	110	5	550	0
876	2019-03-12	Alex	BrandShop	FALSE	0	product_J	390	2	780	0
876	2019-03-12	Alex	BrandShop	FALSE	0	product_Z	141	4	523	7.3480400000698864
876	2019-03-12	Alex	BrandShop	FALSE	0	product_U	151	2	302	0
877	2019-05-07	Alex	BrandShop	FALSE	0	product_D	330	4	1147	13.118650082033128
877	2019-05-07	Alex	BrandShop	FALSE	0	product_Z	141	6	846	0
877	2019-05-07	Alex	BrandShop	FALSE	0	product_G	147	4	588	0
877	2019-05-07	Alex	BrandShop	FALSE	0	product_L	261	4	1044	0
878	2019-05-22	Alex	MarketStar	FALSE	0	product_B	269	4	1076	0
878	2019-05-22	Alex	MarketStar	FALSE	0	product_Y	236	3	708	0
879	2019-09-07	Jack	WhiteShop	FALSE	0	product_K	227	5	1031	9.12319641560316
879	2019-09-07	Jack	WhiteShop	FALSE	0	product_L	261	4	1044	0
880	2019-12-25	Tom	MarketStar	FALSE	0	product_R	333	5	1665	0
880	2019-12-25	Tom	MarketStar	FALSE	0	product_I	399	1	399	0
881	2019-06-07	Tim	MarketStar	FALSE	0	product_R	333	4	1332	0
881	2019-06-07	Tim	MarketStar	FALSE	0	product_Y	236	5	1180	0
881	2019-06-07	Tim	MarketStar	FALSE	0	product_Z	141	2	282	0
881	2019-06-07	Tim	MarketStar	FALSE	0	product_W	152	3	390	14.568450483493507
882	2019-02-09	John	BrandShop	FALSE	0	product_O	281	5	1405	0
882	2019-02-09	John	BrandShop	FALSE	0	product_Y	236	5	1180	0
883	2019-03-25	Eric	WhiteShop	FALSE	0	product_T	323	5	1615	0
883	2019-03-25	Eric	WhiteShop	FALSE	0	product_H	317	3	951	0
884	2019-12-26	Julia	BrandShop	FALSE	0	product_R	333	4	1332	0
885	2019-04-01	Tom	WhiteShop	FALSE	0	product_R	333	4	1332	0
885	2019-04-01	Tom	WhiteShop	FALSE	0	product_U	151	3	453	0
885	2019-04-01	Tom	WhiteShop	FALSE	0	product_Y	236	3	708	0
886	2019-11-06	Bill	WhiteShop	FALSE	0	product_V	381	4	1524	0
886	2019-11-06	Bill	WhiteShop	FALSE	0	product_Z	141	4	564	0
886	2019-11-06	Bill	WhiteShop	FALSE	0	product_W	152	4	608	0
886	2019-11-06	Bill	WhiteShop	FALSE	0	product_Y	236	5	1180	0
886	2019-11-06	Bill	WhiteShop	FALSE	0	product_T	323	4	1292	0
886	2019-11-06	Bill	WhiteShop	FALSE	0	product_B	269	6	1614	0
887	2019-07-02	Jack	Elixir	FALSE	0	product_D	330	4	1320	0
887	2019-07-02	Jack	Elixir	FALSE	0	product_T	323	5	1615	0
887	2019-07-02	Jack	Elixir	FALSE	0	product_S	372	4	1488	0
887	2019-07-02	Jack	Elixir	FALSE	0	product_J	390	4	1560	0
888	2019-04-15	Jack	Elixir	FALSE	0	product_O	281	4	1124	0
888	2019-04-15	Jack	Elixir	FALSE	0	product_S	372	4	1488	0
889	2019-06-17	Eric	MarketStar	FALSE	0	product_C	319	2	638	0
889	2019-06-17	Eric	MarketStar	FALSE	0	product_A	250	3	750	0
890	2019-03-29	Alex	BrandShop	FALSE	0	product_C	319	4	1276	0
890	2019-03-29	Alex	BrandShop	FALSE	0	product_G	147	4	588	0
890	2019-03-29	Alex	BrandShop	FALSE	0	product_H	317	2	634	0
890	2019-03-29	Alex	BrandShop	FALSE	0	product_X	143	3	429	0
890	2019-03-29	Alex	BrandShop	FALSE	0	product_B	269	5	1345	0
891	2019-04-09	Eric	WhiteShop	FALSE	0	product_O	281	5	1405	0
891	2019-04-09	Eric	WhiteShop	FALSE	0	product_H	317	4	1268	0
892	2019-10-05	Jack	WhiteShop	FALSE	0	product_M	214	3	642	0
892	2019-10-05	Jack	WhiteShop	FALSE	0	product_L	261	4	946	9.361730860546231
893	2019-06-18	Paul	Elixir	FALSE	0	product_X	143	4	491	14.220597452949733
894	2019-01-21	Bill	BrandShop	FALSE	0	product_D	330	3	990	0
895	2019-11-24	Julia	WhiteShop	FALSE	0	product_H	317	5	1585	0
895	2019-11-24	Julia	WhiteShop	FALSE	0	product_Z	141	2	282	0
895	2019-11-24	Julia	WhiteShop	FALSE	0	product_L	261	3	783	0
895	2019-11-24	Julia	WhiteShop	FALSE	0	product_Q	245	5	1225	0
895	2019-11-24	Julia	WhiteShop	FALSE	0	product_E	221	5	1105	0
896	2019-06-17	Paul	BrandShop	FALSE	0	product_K	227	5	1062	6.438172881025821
896	2019-06-17	Paul	BrandShop	FALSE	0	product_N	259	6	1554	0
897	2019-04-13	Tom	MarketStar	FALSE	0	product_D	330	3	990	0
897	2019-04-13	Tom	MarketStar	FALSE	0	product_S	372	5	1860	0
